cik,company,period_of_report,gvkey,datadate,filename,can_label,qualified,label,bankruptcy_prediction_split,bankruptcy_date_1,bankruptcy_date_2,bankruptcy_date_3,filing_date,cik_year,gc_list,year,accessionNumber,form,primaryDocument,isXBRL,reportDateIndex,revenue,sga_expenses,gross_profit,cost_of_goods_sold,operating_expenses,operating_income,interest_expense,pretax_income,income_taxes,net_income,earnings_per_share_basic,earnings_per_share_diluted,goodwill,assets,current_assets,noncurrent_assets,cash_and_cash_equivalents,short_term_investments,accounts_receivable,inventory,property_plant_and_equipment_net,accounts_payable,current_liabilities,long_term_debt,noncurrent_liabilities,liabilities,net_cash_from_operating_activities,net_cash_from_investing_activities,net_cash_from_financing_activities,cash_end_of_period,depreciation_and_amortization,capital_expenditures,accumulated_other_comprehensive_income,stockholders_equity
4127,"SKYWORKS SOLUTIONS, INC.",2014-10-03,1327,30/09/2014,/2014/4127_10K_2014_0000004127-14-000046.json,True,Yes,False,train,,,,2014-11-25,4127__2014,[],2014,0000004127-14-000046,10-K,fy1410k1032014.htm,1,815,2291500000.000000,179100000.000000,1022700000.000000,1268800000.000000,457500000.000000,0.000000,,457700000.000000,0.000000,565200000.000000,2.440000,2.380000,851000000.000000,2973800000.000000,1429200000.000000,102200000.000000,805800000.000000,297600000.000000,317600000.000000,270800000.000000,555900000.000000,200600000.000000,297600000.000000,,102200000.000000,2532400000.000000,-120600000.000000,-120600000.000000,-120600000.000000,148500000.000000,25900000.000000,,,2532400000.000000
4127,"SKYWORKS SOLUTIONS, INC.",2015-10-02,1327,30/09/2015,/2015/4127_10K_2015_0000004127-15-000037.json,True,Yes,False,train,,,,2015-11-24,4127__2015,[],2015,0000004127-15-000037,10-K,fy1510k1022015.htm,1,703,3258400000.000000,191300000.000000,1554500000.000000,1703900000.000000,531400000.000000,500000.000000,,798300000.000000,500000.000000,1023100000.000000,4.210000,4.100000,856700000.000000,3719400000.000000,1914700000.000000,25300000.000000,1043600000.000000,463900000.000000,538000000.000000,267900000.000000,826400000.000000,291100000.000000,463900000.000000,,25300000.000000,3159200000.000000,-300300000.000000,-300300000.000000,-300300000.000000,24600000.000000,33500000.000000,,,3159200000.000000
4127,"SKYWORKS SOLUTIONS, INC.",2016-09-30,1327,30/09/2016,/2016/4127_10K_2016_0000004127-16-000068.json,True,Yes,False,test,,,,2016-11-22,4127__2016,[],2016,0000004127-16-000068,10-K,fy1610k93016.htm,1,599,3289000000.000000,195900000.000000,1665200000.000000,1623800000.000000,546500000.000000,-6600000.000000,,995200000.000000,-6600000.000000,1118700000.000000,5.270000,5.180000,873300000.000000,3855400000.000000,2002100000.000000,32000000.000000,1083800000.000000,210200000.000000,416600000.000000,424000000.000000,806300000.000000,110400000.000000,210200000.000000,,32000000.000000,3541400000.000000,-804600000.000000,-804600000.000000,-804600000.000000,55600000.000000,33400000.000000,,,3541400000.000000
4127,"SKYWORKS SOLUTIONS, INC.",2017-09-29,1327,30/09/2017,/2017/4127_10K_2017_0000004127-17-000033.json,True,Yes,False,test,,,,2017-11-13,4127__2017,[],2017,0000004127-17-000033,10-K,fy1710k92917.htm,1,534,3651400000.000000,204600000.000000,1841800000.000000,1809600000.000000,588000000.000000,3200000.000000,,1010200000.000000,3200000.000000,1253800000.000000,5.480000,5.410000,883000000.000000,4573600000.000000,2633700000.000000,27100000.000000,1616800000.000000,387900000.000000,454700000.000000,493500000.000000,882300000.000000,258400000.000000,387900000.000000,,27100000.000000,4065700000.000000,-612400000.000000,-612400000.000000,-612400000.000000,13700000.000000,27600000.000000,,,4065700000.000000
4127,"SKYWORKS SOLUTIONS, INC.",2018-09-28,1327,30/09/2018,/2018/4127_10K_2018_0000004127-18-000046.json,True,Yes,False,test,,,,2018-11-15,4127__2018,[],2018,0000004127-18-000046,10-K,fy1810k92818.htm,1,450,3868000000.000000,207800000.000000,1950700000.000000,1917300000.000000,631400000.000000,12800000.000000,,918400000.000000,12800000.000000,1319300000.000000,5.060000,5.010000,1189800000.000000,4828900000.000000,2262200000.000000,31700000.000000,733300000.000000,294100000.000000,655800000.000000,490200000.000000,1140900000.000000,229900000.000000,74600000.000000,,74600000.000000,4097000000.000000,-993700000.000000,-993700000.000000,-993700000.000000,404000000.000000,26700000.000000,,,4097000000.000000
4127,"SKYWORKS SOLUTIONS, INC.",2019-09-27,1327,30/09/2019,/2019/4127_10K_2019_0000004127-19-000049.json,True,Yes,False,test,,,,2019-11-14,4127__2019,[],2019,0000004127-19-000049,10-K,fy1910k92719.htm,1,375,3376800000.000000,198300000.000000,1603800000.000000,1773000000.000000,651800000.000000,9000000.000000,,853600000.000000,9000000.000000,952000000.000000,4.920000,4.890000,1189800000.000000,4839600000.000000,2234600000.000000,30900000.000000,851300000.000000,203300000.000000,465300000.000000,609700000.000000,1205600000.000000,190500000.000000,107500000.000000,,107500000.000000,4122300000.000000,1367400000.000000,-336900000.000000,-912500000.000000,0.000000,56700000.000000,,,4122300000.000000
4127,"SKYWORKS SOLUTIONS, INC.",2020-10-02,1327,30/09/2020,/2020/4127_10K_2020_0000004127-20-000058.json,True,Yes,False,test,,,,2020-11-17,4127__2020,[],2020,0000004127-20-000058,10-K,swks-20201002.htm,1,292,3355700000.000000,231400000.000000,1612900000.000000,1742800000.000000,721100000.000000,-100000.000000,,814800000.000000,-100000.000000,891800000.000000,4.840000,4.800000,1189800000.000000,5106700000.000000,2317600000.000000,32100000.000000,566700000.000000,408100000.000000,393600000.000000,806000000.000000,1249500000.000000,226900000.000000,108000000.000000,,108000000.000000,4164200000.000000,1204500000.000000,-581400000.000000,-907700000.000000,0.000000,46000000.000000,389400000.000000,,4164200000.000000
4127,"SKYWORKS SOLUTIONS, INC.",2021-10-01,1327,30/09/2021,/2021/4127_10K_2021_0000004127-21-000058.json,True,Yes,False,test,,,,2021-11-24,4127__2021,[],2021,0000004127-21-000058,10-K,swks-20211001.htm,1,220,5109100000.000000,322500000.000000,2512400000.000000,2596700000.000000,899700000.000000,-600000.000000,13400000.000000,1498300000.000000,-600000.000000,1612700000.000000,9.070000,8.970000,2176700000.000000,8590700000.000000,2865400000.000000,32200000.000000,882900000.000000,137200000.000000,756200000.000000,885000000.000000,1501600000.000000,236000000.000000,287200000.000000,2235600000.000000,287200000.000000,5297100000.000000,1772000000.000000,-3133200000.000000,1677400000.000000,-200000.000000,104500000.000000,637800000.000000,,5297100000.000000
4164,ALPINE GROUP INC /DE/,1999-04-30,1331,30/04/1999,/1999/4164_10K_1999_0001047469-99-029071.json,True,Yes,False,train,,,,1999-07-29,4164__1999,[],2099,0001047469-99-029071,10-K405,,0,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,ALCOA INC,2003-12-31,1356,31/12/2003,/2003/4281_10K_2003_0001193125-04-031464.json,True,Yes,False,train,,,,2004-02-27,4281__2003,[],2004,0001193125-04-031464,10-K,d10k.htm,0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,ALCOA INC,2004-12-31,1356,31/12/2004,/2004/4281_10K_2004_0001193125-05-033143.json,True,Yes,False,train,,,,2005-02-18,4281__2004,[],2005,0001193125-05-033143,10-K,d10k.htm,0,1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,ALCOA INC,2005-12-31,1356,31/12/2005,/2005/4281_10K_2005_0001193125-06-034739.json,True,Yes,False,train,,,,2006-02-17,4281__2005,[],2006,0001193125-06-034739,10-K,d10k.htm,0,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,ALCOA INC,2006-12-31,1356,31/12/2006,/2006/4281_10K_2006_0001193125-07-033124.json,True,Yes,False,train,,,,2007-02-15,4281__2006,[],2007,0001193125-07-033124,10-K,d10k.htm,0,1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,ALCOA INC,2007-12-31,1356,31/12/2007,/2007/4281_10K_2007_0001193125-08-032695.json,True,Yes,False,train,,,,2008-02-15,4281__2007,[],2008,0001193125-08-032695,10-K,d10k.htm,0,1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,ALCOA INC,2008-12-31,1356,31/12/2008,/2008/4281_10K_2008_0001193125-09-029469.json,True,Yes,False,train,,,,2009-02-17,4281__2008,[],2009,0001193125-09-029469,10-K,d10k.htm,0,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,ALCOA INC,2009-12-31,1356,31/12/2009,/2009/4281_10K_2009_0001193125-10-034308.json,True,Yes,False,train,,,,2010-02-18,4281__2009,[],2010,0001193125-10-034308,10-K,d10k.htm,1,979,,1009000000.000000,,16902000000.000000,19937000000.000000,161000000.000000,470000000.000000,-1151000000.000000,161000000.000000,-1090000000.000000,-1.230000,-1.230000,5051000000.000000,38472000000.000000,7022000000.000000,2696000000.000000,1481000000.000000,1061000000.000000,70000000.000000,2328000000.000000,19828000000.000000,345000000.000000,2696000000.000000,1061000000.000000,2696000000.000000,12420000000.000000,1365000000.000000,-4000000.000000,1379000000.000000,-112000000.000000,1311000000.000000,1617000000.000000,,15520000000.000000
4281,ALCOA INC,2010-12-31,1356,31/12/2010,/2010/4281_10K_2010_0001193125-11-039230.json,True,Yes,False,train,,,,2011-02-17,4281__2010,[],2011,0001193125-11-039230,10-K,d10k.htm,1,805,,961000000.000000,,17174000000.000000,20465000000.000000,-5000000.000000,494000000.000000,254000000.000000,-5000000.000000,392000000.000000,0.250000,0.240000,5119000000.000000,39293000000.000000,6869000000.000000,2615000000.000000,1543000000.000000,1340000000.000000,45000000.000000,2562000000.000000,20161000000.000000,461000000.000000,2615000000.000000,1340000000.000000,2615000000.000000,13611000000.000000,2261000000.000000,-22000000.000000,2254000000.000000,72000000.000000,1451000000.000000,1015000000.000000,,17086000000.000000
4281,ALCOA INC,2011-12-31,1356,31/12/2011,/2011/4281_10K_2011_0001193125-12-065493.json,True,Yes,False,train,,,,2012-02-16,4281__2011,[],2012,0001193125-12-065493,10-K,d257313d10k.htm,1,656,,1027000000.000000,,20480000000.000000,23888000000.000000,87000000.000000,524000000.000000,611000000.000000,87000000.000000,805000000.000000,0.570000,0.550000,5251000000.000000,40120000000.000000,7713000000.000000,2583000000.000000,1939000000.000000,1626000000.000000,46000000.000000,2899000000.000000,19416000000.000000,438000000.000000,2583000000.000000,1626000000.000000,2583000000.000000,13844000000.000000,2193000000.000000,43000000.000000,2203000000.000000,240000000.000000,1481000000.000000,1287000000.000000,,17195000000.000000
4447,AMERADA HESS CORP,2003-12-31,1380,31/12/2003,/2003/4447_10K_2003_0000950123-04-003250.json,True,Yes,False,train,,,,2004-03-12,4447__2003,[],2004,0000950123-04-003250,10-K,y93542e10vk.htm,0,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4447,AMERADA HESS CORP,2004-12-31,1380,31/12/2004,/2004/4447_10K_2004_0000950123-05-003078.json,True,Yes,False,train,,,,2005-03-14,4447__2004,[],2005,0000950123-05-003078,10-K,y05893e10vk.htm,0,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4447,AMERADA HESS CORP,2005-12-31,1380,31/12/2005,/2005/4447_10K_2005_0000950123-06-002849.json,True,Yes,False,train,,,,2006-03-09,4447__2005,[],2006,0000950123-06-002849,10-K,y17683e10vk.htm,0,1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4447,HESS CORP,2006-12-31,1380,31/12/2006,/2006/4447_10K_2006_0000950123-07-003008.json,True,Yes,False,train,,,,2007-03-01,4447__2006,[],2007,0000950123-07-003008,10-K,y30212e10vk.htm,0,1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4447,HESS CORP,2007-12-31,1380,31/12/2007,/2007/4447_10K_2007_0000950123-08-002199.json,True,Yes,False,train,,,,2008-02-27,4447__2007,[],2008,0000950123-08-002199,10-K,y50075e10vk.htm,0,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4447,HESS CORP,2008-12-31,1380,31/12/2008,/2008/4447_10K_2008_0000950123-09-003700.json,True,Yes,False,train,,,,2009-02-27,4447__2008,[],2009,0000950123-09-003700,10-K,y74825e10vk.htm,0,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4447,HESS CORP,2009-12-31,1380,31/12/2009,/2009/4447_10K_2009_0000950123-10-018336.json,True,Yes,False,train,,,,2010-02-26,4447__2009,[],2010,0000950123-10-018336,10-K,y80747e10vk.htm,1,282,29569000000.000000,647000000.000000,,,28047000000.000000,184000000.000000,360000000.000000,740000000.000000,184000000.000000,807000000.000000,2.280000,2.270000,1225000000.000000,29465000000.000000,7987000000.000000,1312000000.000000,1362000000.000000,6850000000.000000,274000000.000000,913000000.000000,16627000000.000000,525000000.000000,6850000000.000000,4319000000.000000,1312000000.000000,13384000000.000000,3046000000.000000,21000000.000000,332000000.000000,3046000000.000000,2254000000.000000,0.000000,,13528000000.000000
4447,HESS CORP,2010-12-31,1380,31/12/2010,/2010/4447_10K_2010_0000950123-11-018415.json,True,Yes,False,train,,,,2011-02-25,4447__2010,[],2011,0000950123-11-018415,10-K,y87868e10vk.htm,1,171,34613000000.000000,662000000.000000,,,31302000000.000000,65000000.000000,361000000.000000,2125000000.000000,65000000.000000,2138000000.000000,6.520000,6.470000,2408000000.000000,35396000000.000000,8780000000.000000,1239000000.000000,1608000000.000000,7613000000.000000,4478000000.000000,443000000.000000,21127000000.000000,726000000.000000,7613000000.000000,5537000000.000000,1239000000.000000,16689000000.000000,4530000000.000000,-50000000.000000,975000000.000000,4530000000.000000,2317000000.000000,5492000000.000000,,16809000000.000000
4447,HESS CORP,2011-12-31,1380,31/12/2011,/2011/4447_10K_2011_0001193125-12-081827.json,True,Yes,False,train,,,,2012-02-27,4447__2011,[],2012,0001193125-12-081827,10-K,d270298d10k.htm,1,92,37871000000.000000,702000000.000000,,,1069000000.000000,32000000.000000,383000000.000000,1703000000.000000,32000000.000000,1676000000.000000,5.050000,5.010000,2305000000.000000,39136000000.000000,8339000000.000000,1752000000.000000,351000000.000000,8100000000.000000,4761000000.000000,384000000.000000,24712000000.000000,812000000.000000,8100000000.000000,6005000000.000000,1752000000.000000,18516000000.000000,4984000000.000000,50000000.000000,325000000.000000,4984000000.000000,2406000000.000000,7006000000.000000,,18592000000.000000
4447,HESS CORP,2012-12-31,1380,31/12/2012,/2012/4447_10K_2012_0001193125-13-084779.json,True,Yes,False,train,,,,2013-02-28,4447__2012,[],2013,0001193125-13-084779,10-K,d457291d10k.htm,1,10,38373000000.000000,707000000.000000,,,1057000000.000000,98000000.000000,419000000.000000,2025000000.000000,98000000.000000,2063000000.000000,5.980000,5.950000,2208000000.000000,43441000000.000000,8387000000.000000,1658000000.000000,642000000.000000,8382000000.000000,4057000000.000000,443000000.000000,28807000000.000000,960000000.000000,8382000000.000000,7324000000.000000,1658000000.000000,21090000000.000000,5660000000.000000,99000000.000000,1682000000.000000,5660000000.000000,2949000000.000000,7795000000.000000,,21203000000.000000
4447,HESS CORP,2013-12-31,1380,31/12/2013,/2013/4447_10K_2013_0001193125-14-077565.json,True,Yes,False,train,,,,2014-02-28,4447__2013,[],2014,0001193125-14-077565,10-K,d652042d10k.htm,1,867,24421000000.000000,709000000.000000,,,2116000000.000000,-37000000.000000,406000000.000000,5052000000.000000,-37000000.000000,5222000000.000000,15.010000,14.820000,1869000000.000000,42754000000.000000,8599000000.000000,1451000000.000000,1814000000.000000,6558000000.000000,3093000000.000000,687000000.000000,28771000000.000000,520000000.000000,6558000000.000000,5420000000.000000,1451000000.000000,24720000000.000000,4870000000.000000,224000000.000000,3589000000.000000,3589000000.000000,2770000000.000000,5840000000.000000,,24784000000.000000
4447,HESS CORP,2014-12-31,1380,31/12/2014,/2014/4447_10K_2014_0001564590-15-001040.json,True,Yes,False,train,,,,2015-02-27,4447__2014,[],2015,0001564590-15-001040,10-K,hes-10k_20141231.htm,1,771,11439000000.000000,588000000.000000,,,1927000000.000000,-121000000.000000,-323000000.000000,2317000000.000000,-121000000.000000,2374000000.000000,7.630000,7.530000,1858000000.000000,38578000000.000000,6687000000.000000,1198000000.000000,2444000000.000000,4851000000.000000,1642000000.000000,527000000.000000,27517000000.000000,294000000.000000,4851000000.000000,5919000000.000000,1198000000.000000,22205000000.000000,4464000000.000000,139000000.000000,4511000000.000000,4511000000.000000,3224000000.000000,5274000000.000000,,22320000000.000000
4447,HESS CORP,2015-12-31,1380,31/12/2015,/2015/4447_10K_2015_0001564590-16-013433.json,True,Yes,False,test,,,,2016-02-26,4447__2015,[],2016,0001564590-16-013433,10-K,hes-10k_20151231.htm,1,679,6561000000.000000,557000000.000000,,1294000000.000000,2029000000.000000,-126000000.000000,341000000.000000,-3056000000.000000,146000000.000000,-3007000000.000000,-10.780000,-10.780000,375000000.000000,34195000000.000000,4404000000.000000,1130000000.000000,2716000000.000000,2628000000.000000,847000000.000000,399000000.000000,26352000000.000000,88000000.000000,2628000000.000000,6544000000.000000,1130000000.000000,19386000000.000000,1981000000.000000,44000000.000000,-25000000.000000,2016000000.000000,3955000000.000000,365000000.000000,,20401000000.000000
4447,HESS CORP,2016-12-31,1380,31/12/2016,/2016/4447_10K_2016_0001564590-17-002225.json,True,Yes,False,test,,,,2017-02-23,4447__2016,[],2017,0001564590-17-002225,10-K,hes-10k_20161231.htm,1,598,4844000000.000000,415000000.000000,,1063000000.000000,1880000000.000000,59000000.000000,338000000.000000,-6132000000.000000,101000000.000000,-6076000000.000000,-19.920000,-19.920000,375000000.000000,28621000000.000000,4276000000.000000,1029000000.000000,2732000000.000000,2251000000.000000,940000000.000000,323000000.000000,23595000000.000000,97000000.000000,2251000000.000000,6694000000.000000,1029000000.000000,14534000000.000000,795000000.000000,-21000000.000000,-56000000.000000,795000000.000000,3244000000.000000,1979000000.000000,,15591000000.000000
4447,HESS CORP,2017-12-31,1380,31/12/2017,/2017/4447_10K_2017_0001564590-18-002698.json,True,Yes,False,test,,,,2018-02-21,4447__2017,[],2018,0001564590-18-002698,10-K,hes-10k_20171231.htm,1,522,5405000000.000000,434000000.000000,,1267000000.000000,1445000000.000000,25000000.000000,325000000.000000,-4074000000.000000,119000000.000000,-3941000000.000000,-13.120000,-13.120000,360000000.000000,23112000000.000000,6157000000.000000,744000000.000000,4847000000.000000,2435000000.000000,957000000.000000,232000000.000000,16192000000.000000,83000000.000000,2435000000.000000,6397000000.000000,744000000.000000,11051000000.000000,945000000.000000,1000000.000000,-26000000.000000,945000000.000000,2883000000.000000,1788000000.000000,,12354000000.000000
4447,HESS CORP,2018-12-31,1380,31/12/2018,/2018/4447_10K_2018_0001564590-19-003671.json,True,Yes,False,test,,,,2019-02-21,4447__2018,[],2019,0001564590-19-003671,10-K,hes-10k_20181231.htm,1,452,6466000000.000000,473000000.000000,,,6323000000.000000,111000000.000000,399000000.000000,-282000000.000000,171000000.000000,-115000000.000000,-1.100000,-1.100000,360000000.000000,21433000000.000000,4459000000.000000,575000000.000000,2694000000.000000,2203000000.000000,,245000000.000000,16083000000.000000,81000000.000000,2203000000.000000,6605000000.000000,575000000.000000,9629000000.000000,1939000000.000000,9000000.000000,28000000.000000,1939000000.000000,1883000000.000000,1854000000.000000,,10888000000.000000
4447,HESS CORP,2019-12-31,1380,31/12/2019,/2019/4447_10K_2019_0001564590-20-005545.json,True,Yes,False,test,,,,2020-02-20,4447__2019,[],2020,0001564590-20-005545,10-K,hes-10k_20191231.htm,1,368,6510000000.000000,397000000.000000,,,6495000000.000000,-7000000.000000,380000000.000000,-408000000.000000,184000000.000000,-240000000.000000,-1.370000,-1.370000,360000000.000000,21782000000.000000,3156000000.000000,521000000.000000,1545000000.000000,2510000000.000000,,261000000.000000,16814000000.000000,97000000.000000,2510000000.000000,7142000000.000000,521000000.000000,8732000000.000000,1642000000.000000,3000000.000000,11000000.000000,1642000000.000000,2122000000.000000,2433000000.000000,,9706000000.000000
4447,HESS CORP,2020-12-31,1380,31/12/2020,/2020/4447_10K_2020_0001628280-21-003531.json,True,Yes,False,test,,,,2021-03-01,4447__2020,[],2021,0001628280-21-003531,10-K,hes-20201231.htm,1,306,4804000000.000000,357000000.000000,,,4667000000.000000,50000000.000000,468000000.000000,-3093000000.000000,124000000.000000,-2839000000.000000,-10.150000,-10.150000,360000000.000000,18821000000.000000,3081000000.000000,643000000.000000,1739000000.000000,1623000000.000000,,378000000.000000,14115000000.000000,81000000.000000,1623000000.000000,8286000000.000000,643000000.000000,5366000000.000000,1333000000.000000,3000000.000000,-7000000.000000,1333000000.000000,2074000000.000000,1896000000.000000,,6335000000.000000
701345,US AIRWAYS GROUP INC,2003-12-31,1382,31/12/2003,/2003/701345_10K_2003_0001193125-04-040367.json,True,Yes,False,train,1991-06-27,,,2004-03-12,701345__2003,"['Competitor threat', 'Debt covenants/agreements uncertain or not in compliance', 'Net/Operating Loss (including recurring losses)', 'Profitability concerns']",2004,0001193125-04-040367,10-K,d10k.htm,0,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701345,US AIRWAYS GROUP INC,2004-12-31,1382,31/12/2004,/2004/701345_10K_2004_0001193125-05-038926.json,True,Yes,False,train,1991-06-27,,,2005-03-01,701345__2004,"['Accumulated/retained earnings deficit', 'Bankruptcy', 'Net/Operating Loss (including recurring losses)']",2005,0001193125-05-038926,10-K,d10k.htm,0,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701345,US AIRWAYS GROUP INC,2005-12-31,1382,31/12/2005,/2005/701345_10K_2005_0000950124-06-001200.json,True,Yes,False,train,1991-06-27,,,2006-03-15,701345__2005,[],2006,0000950124-06-001200,10-K,p72019e10vk.htm,0,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701345,US AIRWAYS GROUP INC,2006-12-31,1382,31/12/2006,/2006/701345_10K_2006_0000950153-07-000433.json,True,Yes,False,train,1991-06-27,,,2007-02-28,701345__2006,[],2007,0000950153-07-000433,10-K,p73523e10vk.htm,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701345,US AIRWAYS GROUP INC,2007-12-31,1382,31/12/2007,/2007/701345_10K_2007_0000950153-08-000353.json,True,Yes,False,train,1991-06-27,,,2008-02-21,701345__2007,[],2008,0000950153-08-000353,10-K,p75006e10vk.htm,0,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701345,US AIRWAYS GROUP INC,2008-12-31,1382,31/12/2008,/2008/701345_10K_2008_0000950134-09-003177.json,True,Yes,False,train,1991-06-27,,,2009-02-18,701345__2008,[],2009,0000950134-09-003177,10-K,p14077e10vk.htm,0,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701345,US AIRWAYS GROUP INC,2009-12-31,1382,31/12/2009,/2009/701345_10K_2009_0000950123-10-013709.json,True,Yes,False,train,1991-06-27,,,2010-02-17,701345__2009,[],2010,0000950123-10-013709,10-K,p16852e10vk.htm,0,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701345,US AIRWAYS GROUP INC,2010-12-31,1382,31/12/2010,/2010/701345_10K_2010_0000950123-11-017132.json,True,Yes,False,train,1991-06-27,,,2011-02-23,701345__2010,[],2011,0000950123-11-017132,10-K,p18649e10vk.htm,0,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701345,US AIRWAYS GROUP INC,2011-12-31,1382,31/12/2011,/2011/701345_10K_2011_0000950123-12-002888.json,True,Yes,False,train,1991-06-27,,,2012-02-22,701345__2011,[],2012,0000950123-12-002888,10-K,c24579e10vk.htm,1,657,13055000000.000000,,,,454000000.000000,-13000000.000000,1235000000.000000,71000000.000000,-336000000.000000,426000000.000000,0.440000,0.440000,,8335000000.000000,3049000000.000000,365000000.000000,365000000.000000,0.000000,327000000.000000,235000000.000000,907000000.000000,163000000.000000,160000000.000000,0.000000,160000000.000000,150000000.000000,472000000.000000,-472000000.000000,13000000.000000,21000000.000000,262000000.000000,593000000.000000,,150000000.000000
701345,US AIRWAYS GROUP INC,2012-12-31,1382,31/12/2012,/2012/701345_10K_2012_0001193125-13-067179.json,True,Yes,False,train,1991-06-27,,,2013-02-20,701345__2012,[],2013,0001193125-13-067179,10-K,d450076d10k.htm,1,428,13831000000.000000,,,,466000000.000000,122000000.000000,1220000000.000000,637000000.000000,-219000000.000000,856000000.000000,3.920000,3.280000,,9396000000.000000,3582000000.000000,336000000.000000,336000000.000000,100000000.000000,298000000.000000,300000000.000000,4460000000.000000,181000000.000000,172000000.000000,4376000000.000000,172000000.000000,790000000.000000,1017000000.000000,-844000000.000000,40000000.000000,21000000.000000,275000000.000000,775000000.000000,,790000000.000000
4515,AMERICAN AIRLINES INC,2003-12-31,1388,31/12/2003,/2003/4515_10K_2003_0000950134-04-002666.json,True,Yes,False,train,,,,2004-02-27,4515__2003,[],2004,0000950134-04-002666,10-K,d12954e10vk.htm,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,AMERICAN AIRLINES INC,2004-12-31,1388,31/12/2004,/2004/4515_10K_2004_0000950134-05-003727.json,True,Yes,False,train,,,,2005-02-25,4515__2004,[],2005,0000950134-05-003727,10-K,d22767e10vk.htm,0,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,AMERICAN AIRLINES INC,2005-12-31,1388,31/12/2005,/2005/4515_10K_2005_0000950134-06-003714.json,True,Yes,False,train,,,,2006-02-24,4515__2005,[],2006,0000950134-06-003714,10-K,d33364e10vk.htm,0,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,AMERICAN AIRLINES INC,2006-12-31,1388,31/12/2006,/2006/4515_10K_2006_0000950134-07-003887.json,True,Yes,False,train,,,,2007-02-23,4515__2006,[],2007,0000950134-07-003887,10-K,d43808e10vk.htm,0,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,AMERICAN AIRLINES INC,2008-12-31,1388,31/12/2008,/2008/4515_10K_2008_0000004515-09-000008.json,True,Yes,False,train,,,,2009-02-19,4515__2008,[],2009,0000004515-09-000008,10-K,aa120810k.htm,0,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,AMERICAN AIRLINES INC,2009-12-31,1388,31/12/2009,/2009/4515_10K_2009_0000004515-10-000006.json,True,Yes,False,train,,,,2010-02-17,4515__2009,[],2010,0000004515-10-000006,10-K,aa123109.htm,0,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,AMERICAN AIRLINES INC,2010-12-31,1388,31/12/2010,/2010/4515_10K_2010_0000950123-11-014740.json,True,Yes,False,train,,,,2011-02-16,4515__2010,[],2011,0000950123-11-014740,10-K,d78714e10vk.htm,1,673,22150000000.000000,976000000.000000,,,976000000.000000,-42000000.000000,2481000000.000000,-469000000.000000,-655000000.000000,151000000.000000,,,,22422000000.000000,6744000000.000000,7876000000.000000,165000000.000000,4322000000.000000,719000000.000000,479000000.000000,5019000000.000000,1073000000.000000,7876000000.000000,6095000000.000000,7876000000.000000,-6336000000.000000,1050000000.000000,0.000000,658000000.000000,1050000000.000000,814000000.000000,,,-6336000000.000000
